Date,rate_ABBV,rate_VOO,Sector,rate_ABT,rate_AMGN,rate_BMY,rate_DHR,rate_GILD,rate_ISRG,rate_JNJ,rate_LLY,rate_MDT,rate_MRK,rate_PFE,rate_REGN,rate_TMO,rate_UNH
2023-12-06,5.6,4.72,Healthcare,-9.57,16.06,-22.26,-10.54,10.51,6.6,-3.73,84.5,-14.33,23.33,-39.09,25.31,-12.79,14.88
2023-12-07,6.73,5.4,Healthcare,-10.32,16.89,-21.83,-11.16,8.71,6.97,-4.47,84.2,-13.78,21.3,-39.43,27.27,-12.74,14.62
2023-12-08,7.66,5.77,Healthcare,-9.93,15.96,-21.6,-11.64,10.05,6.64,-5.06,87.22,-14.0,21.15,-39.12,25.95,-13.48,14.93
2023-12-11,9.05,6.12,Healthcare,-8.48,17.24,-20.4,-10.34,11.52,8.08,-4.67,82.9,-13.6,21.87,-39.41,27.16,-12.59,13.69
2023-12-12,10.48,6.6,Healthcare,-8.14,18.03,-21.29,-10.85,12.53,9.51,-4.67,83.12,-13.27,21.86,-39.53,29.41,-12.24,14.11
2023-12-13,11.24,7.92,Healthcare,-7.73,21.29,-19.21,-8.58,15.67,11.74,-4.23,87.05,-11.61,25.05,-43.55,31.21,-9.13,14.79
2023-12-14,11.65,8.21,Healthcare,-6.74,19.03,-19.81,-7.82,13.86,10.99,-3.57,79.7,-10.21,23.63,-44.67,31.2,-8.69,11.74
2023-12-15,11.05,8.06,Healthcare,-7.7,18.66,-20.71,-8.46,11.85,10.5,-4.61,79.2,-10.96,22.73,-43.62,28.73,-9.2,11.1
2023-12-18,10.61,8.62,Healthcare,-7.14,18.67,-20.01,-8.71,10.7,11.6,-4.44,81.58,-10.55,23.81,-42.72,27.52,-9.12,10.16
2023-12-19,10.72,9.16,Healthcare,-6.89,19.93,-18.82,-7.87,10.69,13.53,-3.82,81.59,-11.39,24.34,-40.4,27.16,-7.8,9.64
2023-12-20,9.56,7.51,Healthcare,-7.59,18.54,-20.6,-8.6,9.44,10.81,-5.77,78.63,-12.65,23.02,-41.52,26.19,-9.01,7.97
2023-12-21,10.11,8.36,Healthcare,-6.85,20.31,-20.14,-7.49,9.91,12.93,-4.81,79.18,-11.49,24.22,-40.09,26.2,-8.02,8.78
2023-12-22,11.54,8.57,Healthcare,-6.47,22.37,-18.54,-7.49,10.93,13.67,-4.43,78.69,-11.52,25.74,-39.9,26.91,-7.67,8.87
2023-12-26,11.34,8.94,Healthcare,-6.34,22.26,-19.84,-7.17,11.33,13.97,-4.01,78.77,-11.2,25.66,-39.88,27.32,-7.58,8.82
2023-12-27,11.5,9.1,Healthcare,-5.96,23.38,-20.21,-6.71,11.91,13.99,-3.88,82.12,-11.09,26.07,-39.45,30.96,-7.31,9.38
2023-12-28,11.42,9.11,Healthcare,-5.54,24.2,-20.2,-6.62,12.98,14.23,-3.74,81.91,-10.83,26.99,-39.08,32.03,-7.13,9.82
2023-12-29,11.55,8.87,Healthcare,-5.76,24.01,-20.06,-7.18,12.8,13.96,-3.65,82.55,-11.13,27.28,-39.08,31.53,-7.43,10.14
2024-01-02,14.24,8.16,Healthcare,-5.81,27.5,-17.48,-6.0,15.6,12.05,-1.64,83.86,-10.54,31.61,-36.42,34.8,-5.47,12.56
2024-01-03,14.66,7.53,Healthcare,-6.03,28.88,-18.19,-7.39,15.93,9.42,-1.03,91.64,-10.19,33.37,-36.42,36.6,-7.82,13.11
2024-01-04,15.34,7.23,Healthcare,-5.06,29.92,-18.6,-6.72,17.31,9.78,-1.24,90.66,-9.45,35.96,-37.78,35.83,-6.62,13.8
2024-01-05,15.81,7.36,Healthcare,-5.18,29.85,-18.3,-7.62,15.69,9.53,-0.93,91.9,-8.78,36.2,-36.97,35.97,-7.45,12.16
2024-01-08,15.31,8.85,Healthcare,-4.13,33.18,-18.99,-5.82,16.63,11.65,-0.69,94.2,-6.66,36.39,-36.74,34.47,-6.1,11.98
2024-01-09,15.94,8.62,Healthcare,-3.88,31.65,-19.78,-7.16,19.5,12.22,-0.63,94.03,-6.56,37.6,-37.12,34.44,-6.04,12.36
2024-01-10,17.76,9.22,Healthcare,-2.62,30.51,-20.75,-7.58,17.34,23.57,-0.48,95.48,-6.11,38.1,-37.99,34.95,-5.76,12.21
2024-01-11,16.98,9.19,Healthcare,-3.3,29.89,-21.44,-8.14,18.57,22.85,-0.92,97.18,-6.1,37.6,-39.25,36.38,-5.49,12.63
2024-01-12,16.0,9.23,Healthcare,-2.98,31.33,-21.3,-9.06,19.94,23.32,-0.17,99.4,-5.75,37.84,-38.61,38.9,-5.71,8.91
2024-01-16,15.35,8.92,Healthcare,-3.1,30.05,-21.78,-8.55,19.4,22.86,-1.31,96.83,-6.69,37.67,-39.43,39.5,-6.02,8.43
2024-01-17,15.75,8.42,Healthcare,-2.97,30.31,-21.81,-9.28,20.08,21.7,-1.36,95.09,-7.21,37.26,-39.79,38.3,-6.39,9.61
2024-01-18,16.64,9.22,Healthcare,-2.91,30.48,-21.64,-8.7,19.97,26.07,-0.89,93.38,-6.96,37.73,-39.92,38.43,-5.7,7.85
2024-01-19,17.68,10.34,Healthcare,-2.4,31.89,-21.61,-7.1,21.2,27.04,-0.6,94.99,-6.74,38.14,-39.51,38.93,-4.72,5.24
2024-01-22,18.12,10.55,Healthcare,-2.78,32.88,-22.45,-6.79,8.94,27.37,-0.12,95.69,-6.76,38.76,-39.45,40.3,-4.5,7.17
2024-01-23,19.62,10.83,Healthcare,-2.91,32.77,-21.59,-6.74,10.39,25.9,-1.74,95.38,-6.88,39.24,-39.19,42.02,-4.91,7.69
2024-01-24,17.29,10.91,Healthcare,-5.13,30.9,-21.41,-8.03,10.46,25.45,-2.26,96.44,-8.36,38.13,-39.4,41.09,-6.54,7.22
2024-01-25,17.93,11.43,Healthcare,-3.98,32.92,-22.39,-8.48,11.43,27.09,-1.89,94.84,-7.38,39.57,-41.24,41.18,-6.81,3.16
2024-01-26,17.42,11.37,Healthcare,-4.28,33.57,-22.25,-6.41,10.44,27.02,-1.93,97.89,-6.7,40.37,-41.24,39.9,-5.42,5.17
2024-01-29,17.07,12.06,Healthcare,-3.29,34.28,-21.98,-6.07,9.82,28.49,-2.01,99.4,-5.88,40.9,-41.22,42.2,-3.84,5.44
2024-01-30,17.68,11.99,Healthcare,-3.27,34.78,-22.73,-1.83,9.2,28.06,-2.37,99.4,-6.35,41.34,-42.2,42.6,-2.55,5.25
2024-01-31,17.36,10.45,Healthcare,-3.52,34.63,-23.55,-3.77,8.7,28.27,-2.3,99.56,-5.78,40.32,-42.07,40.87,-6.41,6.91
2024-02-01,18.94,11.46,Healthcare,-2.44,38.31,-23.43,-1.73,8.41,29.06,-2.58,101.61,-5.14,45.97,-40.88,41.64,-4.51,5.87
2024-02-02,19.58,12.41,Healthcare,-4.24,37.74,-23.37,-1.28,6.78,29.05,-3.63,103.47,-5.59,46.0,-41.64,40.38,-4.57,6.49
2024-02-05,21.12,12.07,Healthcare,-4.59,37.23,-24.49,-1.47,6.44,29.09,-4.11,113.41,-6.45,45.74,-42.39,39.49,-4.6,5.03
2024-02-06,22.44,12.35,Healthcare,-2.7,35.12,-22.5,-0.55,7.82,30.41,-2.74,113.1,-5.43,46.43,-40.41,39.67,-3.27,6.59
2024-02-07,23.55,13.07,Healthcare,-3.25,27.9,-23.46,-1.15,3.29,30.8,-2.79,118.35,-6.03,47.0,-40.28,39.76,-4.49,8.37
2024-02-08,23.41,13.13,Healthcare,-3.96,27.53,-23.36,-1.45,2.44,29.78,-3.75,121.01,-7.03,46.16,-40.26,40.74,-4.71,8.51
2024-02-09,22.95,13.64,Healthcare,-4.46,26.2,-21.65,-2.58,2.26,30.07,-3.53,122.16,-8.26,45.03,-40.28,41.6,-4.73,8.13
2024-02-12,22.29,13.6,Healthcare,-3.88,27.38,-21.74,-1.08,3.33,28.67,-2.87,121.42,-8.17,44.92,-40.07,40.81,-5.33,8.01
2024-02-13,22.44,12.17,Healthcare,-4.87,25.82,-23.37,-2.85,2.06,27.87,-3.71,123.13,-9.73,45.01,-41.55,39.93,-6.67,7.85
2024-02-14,23.21,13.12,Healthcare,-4.27,25.66,-23.09,-0.69,1.39,28.58,-4.15,127.42,-9.64,45.37,-41.25,40.92,-5.1,7.87
2024-02-15,24.68,13.8,Healthcare,-2.96,25.26,-22.23,-0.37,1.84,28.18,-2.83,127.56,-8.54,46.03,-40.39,41.85,-5.05,8.68
2024-02-16,25.29,13.28,Healthcare,-2.66,23.14,-21.57,-0.02,-0.63,27.8,-3.66,134.84,-8.86,47.18,-40.15,40.95,-5.17,8.81
2024-02-20,24.11,12.73,Healthcare,-0.48,23.07,-21.57,-0.77,0.01,27.56,-2.86,126.93,-7.35,46.79,-40.22,40.79,-5.12,8.71
2024-02-21,23.7,12.83,Healthcare,0.54,23.05,-19.93,0.19,1.61,28.2,-2.36,124.01,-7.3,47.48,-40.05,41.6,-4.35,8.9
2024-02-22,24.78,14.94,Healthcare,1.49,23.73,-19.28,0.89,1.03,30.39,-1.29,131.12,-8.19,48.53,-40.3,43.23,-3.11,9.83
2024-02-23,25.69,14.99,Healthcare,1.85,25.31,-18.76,1.26,2.09,30.56,-0.44,131.09,-7.54,48.7,-39.85,45.43,-2.42,9.98
2024-02-26,26.18,14.61,Healthcare,1.21,24.2,-20.54,0.53,1.26,30.19,-1.08,131.8,-9.65,48.14,-41.1,46.52,-2.62,9.59
2024-02-27,26.3,14.81,Healthcare,1.81,20.94,-20.56,1.7,1.36,29.66,-0.96,130.04,-9.47,48.34,-41.72,47.07,-2.17,7.14
2024-02-28,25.63,14.65,Healthcare,2.35,20.51,-19.91,2.01,0.92,29.7,-0.62,128.18,-9.98,47.47,-41.4,46.3,-1.19,4.03
2024-02-29,24.31,15.05,Healthcare,1.17,19.01,-20.18,1.07,0.09,29.41,-0.72,127.17,-9.98,46.4,-42.44,43.39,-1.5,3.07
2024-03-01,25.79,15.81,Healthcare,1.13,21.32,-19.61,2.04,0.37,32.41,-0.26,132.03,-9.55,45.39,-41.63,44.85,-0.47,2.19
2024-03-04,24.55,15.68,Healthcare,2.3,20.94,-19.57,2.15,0.29,33.18,-1.63,134.57,-8.03,42.44,-43.11,43.3,0.41,0.64
2024-03-05,25.78,14.57,Healthcare,1.19,19.79,-18.16,1.57,1.3,29.38,-1.55,130.9,-8.51,41.12,-42.7,42.47,0.9,-1.14
2024-03-06,26.89,15.15,Healthcare,1.81,19.77,-15.73,1.08,0.81,29.62,-1.93,131.45,-7.51,42.11,-40.31,43.43,2.05,-1.25
2024-03-07,26.6,16.24,Healthcare,2.93,18.21,-15.89,1.48,2.22,30.92,-2.22,131.54,-7.93,42.37,-41.17,43.6,3.08,0.01
2024-03-08,25.6,15.57,Healthcare,2.96,18.58,-15.09,1.34,4.23,30.68,-1.83,127.05,-7.95,41.84,-40.24,42.97,3.07,-0.44
2024-03-11,26.06,15.48,Healthcare,2.41,19.26,-14.2,1.05,4.5,26.98,-0.79,120.12,-7.56,41.05,-37.76,42.36,3.37,2.13
2024-03-12,26.77,16.5,Healthcare,2.86,19.76,-14.14,1.16,4.17,30.22,0.13,125.77,-7.3,40.93,-38.54,43.23,3.0,2.17
2024-03-13,26.18,16.35,Healthcare,2.39,19.52,-16.88,1.97,5.36,28.24,-0.87,126.57,-8.01,40.37,-38.09,42.51,2.34,1.9
2024-03-14,26.93,16.14,Healthcare,1.36,17.64,-17.14,1.2,2.97,28.65,-2.02,127.36,-8.75,38.54,-38.28,41.59,0.92,2.1
2024-03-15,25.08,15.48,Healthcare,-1.26,16.5,-17.37,-0.18,2.25,32.34,-2.65,125.56,-9.62,39.66,-38.69,42.37,0.79,2.47
2024-03-18,25.42,16.07,Healthcare,-3.65,17.36,-18.55,0.57,1.66,31.21,-3.51,127.89,-9.53,39.57,-39.17,41.72,0.1,1.7
2024-03-19,26.16,16.58,Healthcare,-3.06,17.72,-18.22,1.43,1.87,30.54,-3.85,130.78,-9.04,40.43,-39.37,42.26,0.55,2.98
2024-03-20,24.03,17.38,Healthcare,-4.42,18.28,-18.09,0.65,2.66,30.49,-4.12,130.8,-9.12,42.3,-39.22,42.74,0.1,3.17
2024-03-21,24.8,17.69,Healthcare,-4.41,19.94,-18.55,1.57,1.43,31.0,-4.13,130.06,-9.8,42.04,-39.3,42.89,0.79,2.65
2024-03-22,25.4,17.27,Healthcare,-5.18,19.61,-18.01,1.83,0.76,31.68,-4.45,130.16,-10.15,42.3,-39.96,42.78,0.61,2.32
2024-03-25,25.45,17.03,Healthcare,-5.64,21.6,-17.51,-0.82,0.72,30.92,-4.45,130.88,-9.98,43.95,-39.81,41.89,-1.0,1.46
2024-03-26,25.89,16.78,Healthcare,-4.39,22.0,-17.04,-0.57,0.49,32.86,-4.12,131.4,-9.48,44.19,-39.46,42.24,-1.8,2.78
2024-03-27,26.66,17.57,Healthcare,-2.73,23.95,-15.93,-0.45,1.32,33.67,-2.78,132.35,-6.02,51.28,-39.04,42.64,-0.02,2.94
2024-03-28,27.82,17.56,Healthcare,-2.58,23.1,-14.39,-0.08,1.65,33.34,-2.64,132.28,-5.77,51.5,-39.11,42.09,0.29,3.26
2024-04-01,26.46,17.14,Healthcare,-3.83,22.16,-16.06,-0.81,1.12,31.4,-2.84,125.03,-5.81,49.54,-38.5,42.33,-0.34,2.2
2024-04-02,26.42,16.47,Healthcare,-3.89,19.25,-16.45,-1.54,0.03,27.33,-2.87,126.02,-7.75,48.82,-38.87,40.22,-1.33,-4.2
2024-04-03,24.15,16.56,Healthcare,-4.51,18.49,-17.33,-2.16,-1.62,27.67,-4.98,129.51,-7.97,48.31,-39.59,39.69,-0.58,-3.88
2024-04-04,17.78,15.31,Healthcare,-5.49,15.79,-18.55,-3.11,-3.46,26.21,-6.05,127.22,-9.12,45.78,-40.83,37.68,-1.49,-4.76
2024-04-05,19.2,16.37,Healthcare,-4.58,16.58,-18.68,-2.18,-3.41,29.29,-6.11,131.89,-8.44,46.16,-40.81,38.5,0.0,-4.69
2024-04-08,19.07,16.41,Healthcare,-5.15,16.26,-19.02,-2.2,-3.63,28.82,-6.6,129.89,-10.2,44.54,-40.98,37.89,-0.11,-4.64
2024-04-09,19.3,16.55,Healthcare,-3.52,16.76,-18.23,-0.0,-2.92,30.14,-6.17,124.03,-9.25,44.71,-40.54,38.67,1.64,-3.87
2024-04-10,18.54,15.5,Healthcare,-4.6,15.09,-20.3,-1.56,-5.43,29.32,-7.45,125.41,-10.83,44.76,-41.56,37.56,-0.96,-5.86
2024-04-11,17.5,16.27,Healthcare,-4.36,16.61,-22.14,-2.29,-4.7,30.57,-8.31,124.72,-11.0,44.08,-41.51,35.28,-0.82,-7.57
2024-04-12,13.9,14.8,Healthcare,-6.34,15.44,-23.46,-3.9,-5.5,28.12,-9.08,122.39,-13.19,43.61,-42.57,33.03,-2.39,-8.08
2024-04-15,13.49,13.46,Healthcare,-6.53,14.68,-23.1,-4.01,-5.94,25.68,-9.04,122.14,-13.08,44.12,-42.46,32.14,-3.63,-6.76
2024-04-16,14.09,13.26,Healthcare,-6.25,14.74,-23.49,-3.74,-6.55,26.07,-10.96,120.96,-14.14,42.84,-42.95,31.51,-4.2,-1.99
2024-04-17,15.27,12.6,Healthcare,-9.07,14.07,-24.16,-4.12,-7.07,24.62,-10.77,122.14,-14.32,43.19,-43.54,32.52,-5.44,0.08
2024-04-18,15.56,12.36,Healthcare,-9.61,13.5,-23.43,-5.32,-8.14,24.11,-10.17,120.73,-14.2,43.03,-43.61,31.49,-6.42,2.99
2024-04-19,16.77,11.45,Healthcare,-7.9,16.15,-22.43,-5.66,-7.31,22.03,-8.84,114.99,-13.89,43.66,-42.26,31.89,-5.86,4.63
2024-04-22,17.8,12.38,Healthcare,-8.08,17.42,-22.1,-5.43,-7.04,22.89,-8.1,116.46,-12.72,44.97,-41.69,32.37,-5.25,2.59
2024-04-23,18.94,13.77,Healthcare,-7.63,18.12,-22.34,1.34,-6.93,25.58,-7.83,120.65,-11.94,44.9,-41.55,33.41,-0.78,1.56
2024-04-24,17.73,13.69,Healthcare,-8.23,17.89,-22.55,0.26,-6.86,24.9,-8.47,116.71,-12.92,45.04,-41.66,33.29,-0.3,1.79
2024-04-25,17.38,13.23,Healthcare,-8.26,16.34,-29.12,-1.57,-9.37,24.27,-9.51,114.57,-14.14,49.28,-43.9,31.01,-1.27,3.13
2024-04-26,12.05,14.34,Healthcare,-7.68,16.6,-28.89,-1.26,-9.16,25.0,-9.93,117.1,-13.61,49.82,-43.59,29.93,-0.95,3.44
2024-04-29,13.37,14.73,Healthcare,-7.91,19.34,-29.22,-1.16,-8.44,24.61,-9.51,118.17,-12.4,48.59,-43.06,31.27,-0.39,2.14
2024-04-30,14.15,12.94,Healthcare,-9.02,18.29,-30.33,-1.24,-9.47,23.45,-10.88,131.0,-13.07,47.57,-43.1,31.01,-1.78,1.05
2024-05-01,13.28,12.36,Healthcare,-8.6,19.43,-29.39,-1.12,-8.88,23.4,-6.73,127.53,-12.16,46.29,-38.97,32.3,-0.7,1.11
2024-05-02,12.65,13.38,Healthcare,-8.91,19.86,-30.19,-1.14,-9.13,25.33,-7.49,121.55,-12.13,45.69,-37.84,37.13,-1.33,2.9
2024-05-03,14.7,14.75,Healthcare,-8.93,33.71,-29.73,-0.53,-9.88,26.54,-7.88,115.53,-11.31,44.85,-37.6,39.87,-1.14,2.8
2024-05-06,13.97,15.88,Healthcare,-9.14,28.74,-29.87,-0.92,-8.84,27.09,-8.29,124.64,-11.24,44.92,-36.84,40.1,-0.94,3.19
2024-05-07,13.85,16.04,Healthcare,-8.69,29.08,-29.65,-0.38,-8.95,28.92,-8.21,127.85,-11.09,48.08,-37.7,41.73,-1.06,4.53
2024-05-08,12.39,16.05,Healthcare,-9.74,32.07,-30.24,-0.07,-9.7,26.21,-8.07,127.05,-11.46,47.14,-36.59,39.69,-0.92,4.99
2024-05-09,12.36,16.7,Healthcare,-9.97,34.43,-28.55,0.68,-10.16,27.87,-7.52,126.05,-10.17,47.91,-36.79,41.45,-0.2,5.77
2024-05-10,12.6,16.85,Healthcare,-9.91,33.27,-28.23,1.45,-8.27,28.28,-7.48,122.71,-10.08,47.72,-37.17,42.28,2.37,6.94
2024-05-13,12.97,16.85,Healthcare,-9.88,32.55,-28.05,0.75,-6.1,26.38,-6.69,122.04,-9.35,46.85,-36.22,42.74,1.97,6.73
2024-05-14,13.18,17.4,Healthcare,-10.53,33.81,-28.6,3.79,-5.94,27.47,-6.59,123.86,-8.51,46.14,-36.35,43.84,2.67,7.17
2024-05-15,14.71,18.81,Healthcare,-10.04,37.06,-28.85,5.46,-6.83,32.47,-5.8,130.53,-8.06,49.61,-35.37,42.92,3.38,7.92
2024-05-16,15.1,18.58,Healthcare,-9.8,35.22,-29.55,6.0,-5.65,31.5,-4.82,125.92,-7.07,48.65,-35.15,41.45,3.07,8.69
2024-05-17,16.54,18.76,Healthcare,-10.46,34.26,-29.68,6.39,-5.85,32.29,-4.6,125.6,-6.77,49.0,-35.77,43.5,2.75,9.38
2024-05-20,15.25,18.87,Healthcare,-11.22,35.14,-30.74,6.91,-5.6,32.68,-6.65,129.41,-8.29,48.77,-36.02,44.22,2.53,7.86
2024-05-21,14.11,19.19,Healthcare,-11.43,35.27,-32.47,6.68,-6.44,33.37,-6.67,135.2,-7.57,48.51,-35.95,45.04,1.97,8.97
2024-05-22,11.8,18.84,Healthcare,-9.84,32.96,-32.36,6.94,-5.74,32.97,-5.29,135.12,-6.94,48.9,-33.63,43.79,2.07,8.58
2024-05-23,10.86,17.97,Healthcare,-10.34,31.72,-33.63,4.64,-7.99,32.14,-7.62,136.73,-11.67,48.89,-35.66,43.4,1.23,7.79
2024-05-24,10.02,18.76,Healthcare,-10.58,31.44,-34.11,5.19,-8.67,34.27,-9.29,136.43,-10.68,47.07,-35.24,43.94,1.09,6.27
2024-05-28,8.82,18.86,Healthcare,-12.3,29.04,-35.3,3.57,-11.08,33.01,-10.88,136.56,-11.0,43.22,-36.53,42.49,-0.58,5.48
2024-05-29,8.44,18.03,Healthcare,-13.34,27.41,-35.68,2.46,-11.69,32.15,-10.84,137.62,-11.55,43.01,-37.6,41.67,-1.35,2.16
2024-05-30,9.5,17.25,Healthcare,-12.48,29.38,-35.68,1.2,-10.89,33.79,-10.33,138.64,-12.51,41.46,-36.75,42.09,-2.01,1.63
2024-05-31,12.93,18.26,Healthcare,-12.09,31.45,-34.35,2.81,-10.63,33.37,-9.47,140.17,-11.68,42.6,-35.73,43.35,-1.25,4.03
2024-06-03,12.0,18.08,Healthcare,-11.32,31.58,-32.71,4.55,-11.59,33.38,-8.67,140.94,-10.69,45.1,-33.7,43.75,-1.0,4.32
2024-06-04,13.35,18.22,Healthcare,-10.84,31.56,-32.74,5.32,-10.59,34.14,-8.63,141.32,-9.45,45.42,-33.36,44.19,-0.98,5.84
2024-06-05,15.63,19.6,Healthcare,-11.01,31.56,-33.55,7.11,-10.97,37.08,-9.75,141.08,-10.48,46.25,-33.25,45.63,-0.1,5.4
2024-06-06,17.79,19.58,Healthcare,-10.12,30.85,-34.13,7.16,-11.02,37.33,-9.48,142.66,-10.45,47.45,-34.67,45.05,0.62,5.17
2024-06-07,18.38,19.43,Healthcare,-7.31,30.56,-33.17,5.22,-9.84,37.18,-9.07,146.27,-8.59,47.62,-35.09,45.3,0.82,3.04
2024-06-10,19.1,19.81,Healthcare,-7.38,30.44,-31.44,5.85,-9.09,37.39,-9.04,150.54,-9.59,48.54,-36.06,45.16,0.88,3.86
2024-06-11,17.19,20.08,Healthcare,-8.82,28.73,-30.72,4.49,-9.59,37.5,-9.27,150.78,-10.88,48.93,-36.14,46.13,-0.04,4.1
2024-06-12,16.07,21.06,Healthcare,-10.04,28.89,-31.7,5.83,-10.35,40.08,-10.1,151.2,-10.57,47.09,-36.91,48.03,-0.07,3.47
2024-06-13,16.39,21.28,Healthcare,-10.84,27.79,-33.18,2.01,-11.43,38.64,-10.07,155.76,-11.19,46.15,-36.94,47.9,-0.57,4.31
2024-06-14,17.8,21.38,Healthcare,-10.64,27.85,-33.63,1.95,-9.35,39.44,-10.02,154.37,-11.86,46.28,-37.19,49.01,-0.67,4.28
2024-06-17,18.56,22.32,Healthcare,-10.84,29.83,-34.0,1.66,-10.44,40.61,-9.77,156.24,-13.04,44.05,-38.33,49.98,-1.34,2.71
2024-06-18,19.73,22.64,Healthcare,-10.38,30.98,-34.26,3.01,-12.0,41.57,-9.95,158.07,-13.25,44.6,-37.39,49.29,-1.14,1.06
2024-06-20,20.26,22.31,Healthcare,-8.16,32.63,-33.89,-0.55,-4.59,41.1,-8.64,156.52,-12.8,46.5,-36.67,49.88,-3.16,1.76
2024-06-21,19.05,22.04,Healthcare,-8.89,31.9,-32.46,1.99,-1.56,41.1,-8.04,155.92,-11.21,47.68,-36.67,50.84,-1.91,1.37
2024-06-24,20.69,21.72,Healthcare,-9.25,36.14,-31.98,2.71,-1.48,40.42,-7.82,157.69,-11.86,50.2,-35.32,52.03,-1.68,2.86
2024-06-25,19.3,22.14,Healthcare,-9.09,36.64,-32.04,1.67,-3.03,43.48,-9.0,161.21,-12.54,50.16,-36.15,52.84,-3.3,1.74
2024-06-26,19.58,22.26,Healthcare,-9.61,33.88,-31.54,1.45,-3.45,43.54,-9.23,160.39,-12.93,48.56,-37.42,52.62,-3.01,1.65
2024-06-27,18.08,22.42,Healthcare,-9.81,34.25,-33.14,0.72,-4.12,44.13,-9.86,162.28,-13.71,46.66,-36.57,50.59,-4.28,2.14
2024-06-28,19.84,21.66,Healthcare,-10.45,33.72,-33.1,-0.04,-4.42,44.07,-9.64,161.39,-14.38,39.88,-36.17,50.61,-3.9,6.81
2024-07-01,18.73,21.54,Healthcare,-10.87,32.57,-32.92,-2.12,-4.31,41.39,-9.31,160.89,-15.84,43.77,-35.05,50.43,-5.73,3.76
2024-07-02,15.69,22.15,Healthcare,-10.87,32.47,-34.28,-3.74,-4.64,42.01,-9.56,159.06,-15.57,43.57,-35.92,49.1,-7.06,4.49
2024-07-03,14.23,22.58,Healthcare,-11.62,31.88,-34.91,-3.9,-7.14,41.05,-9.77,157.01,-15.79,41.49,-36.22,46.87,-6.77,2.79
2024-07-05,16.58,23.16,Healthcare,-10.17,32.51,-35.55,-4.2,-7.0,43.2,-9.29,160.94,-15.32,42.16,-35.43,47.97,-6.01,2.41
2024-07-08,16.07,23.25,Healthcare,-11.79,32.76,-35.02,-3.65,-5.81,43.38,-9.9,161.76,-16.14,41.41,-35.7,49.92,-6.66,2.68
2024-07-09,17.13,23.35,Healthcare,-12.21,34.63,-33.62,-3.99,-5.52,42.84,-8.93,164.18,-16.1,41.7,-36.18,50.14,-7.41,3.25
2024-07-10,17.19,24.29,Healthcare,-11.0,37.07,-33.2,-3.03,-4.15,43.43,-7.47,165.39,-15.91,43.11,-34.74,52.28,-6.56,5.06
2024-07-11,18.42,23.45,Healthcare,-10.03,38.51,-33.8,-1.41,-2.46,43.13,-7.31,164.45,-14.81,44.98,-34.04,53.43,-5.57,5.77
2024-07-12,18.67,24.05,Healthcare,-10.0,40.93,-34.26,-1.24,-2.47,43.29,-7.2,166.83,-14.94,43.62,-33.45,55.9,-4.65,7.24
,,,,,,,,,,,167.18,,,,,,8.03
,,,,,,,,,,,166.14,,,,,,14.92
,,,,,,,,,,,161.93,,,,,,19.94
,,,,,,,,,,,155.31,,,,,,18.1
,,,,,,,,,,,156.31,,,,,,18.3
,,,,,,,,,,,157.3,,,,,,16.91
,,,,,,,,,,,159.84,,,,,,16.11
,,,,,,,,,,,156.04,,,,,,17.16
,,,,,,,,,,,148.06,,,,,,17.92
